"REF_DATE","GEO","DGUID","Type of product","Type of storage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1984-06","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","0","","","","0"
"1984-06","Maritime provinces","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722375","2.5.1","0","","","","0"
"1984-06","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","","x","","","0"
"1984-06","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","0","","","","0"
"1984-06","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","0","","","","0"
"1984-06","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","0","","","","0"
"1984-06","Quebec","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722376","3.5.1","0","","","","0"
"1984-06","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","","x","","","0"
"1984-06","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","0","","","","0"
"1984-06","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","0","","","","0"
"1984-06","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","0","","","","0"
"1984-06","Ontario","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722377","4.5.1","0","","","","0"
"1984-06","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","","x","","","0"
"1984-06","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","0","","","","0"
"1984-06","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","0","","","","0"
"1984-06","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1984-06","Manitoba","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722378","5.5.1","0","","","","0"
"1984-06","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","","x","","","0"
"1984-06","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1984-06","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1984-06","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1984-06","Saskatchewan","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722379","6.5.1","0","","","","0"
"1984-06","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","","x","","","0"
"1984-06","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","0","","","","0"
"1984-06","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","0","","","","0"
"1984-06","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","0","","","","0"
"1984-06","Alberta","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722380","7.5.1","0","","","","0"
"1984-06","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","","x","","","0"
"1984-06","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","0","","","","0"
"1984-06","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","0","","","","0"
"1984-06","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","0","","","","0"
"1984-06","British Columbia","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722381","8.5.1","0","","","","0"
"1984-07","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","","x","","","0"
"1984-07","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","0","","","","0"
"1984-07","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","0","","","","0"
"1984-07","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","0","","","","0"
"1984-07","Canada","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722374","1.5.1","0","","","","0"
"1984-07","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","","x","","","0"
"1984-07","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","0","","","","0"
"1984-07","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","0","","","","0"
"1984-07","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","0","","","","0"
"1984-07","Maritime provinces","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722375","2.5.1","0","","","","0"
"1984-07","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","","x","","","0"
"1984-07","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","0","","","","0"
"1984-07","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","0","","","","0"
"1984-07","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","0","","","","0"
"1984-07","Quebec","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722376","3.5.1","0","","","","0"
"1984-07","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","","x","","","0"
"1984-07","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","0","","","","0"
"1984-07","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","0","","","","0"
"1984-07","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","0","","","","0"
"1984-07","Ontario","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722377","4.5.1","0","","","","0"
"1984-07","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","","x","","","0"
"1984-07","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","0","","","","0"
"1984-07","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","0","","","","0"
"1984-07","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1984-07","Manitoba","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722378","5.5.1","0","","","","0"
"1984-07","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","","x","","","0"
"1984-07","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1984-07","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1984-07","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1984-07","Saskatchewan","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722379","6.5.1","0","","","","0"
"1984-07","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","","x","","","0"
"1984-07","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","0","","","","0"
"1984-07","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","0","","","","0"
"1984-07","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","0","","","","0"
"1984-07","Alberta","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722380","7.5.1","0","","","","0"
"1984-07","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","","x","","","0"
"1984-07","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","0","","","","0"
"1984-07","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","0","","","","0"
"1984-07","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","0","","","","0"
"1984-07","British Columbia","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722381","8.5.1","0","","","","0"
"1984-08","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","","x","","","0"
"1984-08","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","0","","","","0"
"1984-08","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","0","","","","0"
"1984-08","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","0","","","","0"
"1984-08","Canada","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722374","1.5.1","0","","","","0"
"1984-08","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","","x","","","0"
"1984-08","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","0","","","","0"
"1984-08","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","0","","","","0"
"1984-08","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","0","","","","0"
"1984-08","Maritime provinces","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722375","2.5.1","0","","","","0"
"1984-08","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","","x","","","0"
"1984-08","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","0","","","","0"
"1984-08","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","0","","","","0"
"1984-08","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","0","","","","0"
"1984-08","Quebec","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722376","3.5.1","0","","","","0"
"1984-08","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","","x","","","0"
"1984-08","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","0","","","","0"
"1984-08","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","0","","","","0"
"1984-08","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","0","","","","0"
"1984-08","Ontario","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722377","4.5.1","0","","","","0"
"1984-08","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","","x","","","0"
"1984-08","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","0","","","","0"
"1984-08","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","0","","","","0"
"1984-08","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1984-08","Manitoba","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722378","5.5.1","0","","","","0"
"1984-08","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","","x","","","0"
"1984-08","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1984-08","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1984-08","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1984-08","Saskatchewan","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722379","6.5.1","0","","","","0"
"1984-08","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","","x","","","0"
"1984-08","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","0","","","","0"
"1984-08","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","0","","","","0"
"1984-08","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","0","","","","0"
"1984-08","Alberta","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722380","7.5.1","0","","","","0"
"1984-08","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","","x","","","0"
"1984-08","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","0","","","","0"
"1984-08","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","0","","","","0"
"1984-08","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","0","","","","0"
"1984-08","British Columbia","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722381","8.5.1","0","","","","0"
"1984-09","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","","x","","","0"
"1984-09","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","0","","","","0"
"1984-09","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","0","","","","0"
"1984-09","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","0","","","","0"
"1984-09","Canada","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722374","1.5.1","0","","","","0"
